t_us,x,y,z,qw,qx,qy,qz
1532402944633448,415.846917,1106.244936,0.000000,0.977113,-0.022941,0.012656,-0.211099
1532402944637525,415.855636,1106.240964,0.000000,0.977130,-0.022900,0.012654,-0.211026
1532402944647423,415.876808,1106.231322,0.000000,0.977171,-0.022817,0.012663,-0.210848
1532402944647608,415.877198,1106.231142,0.000000,0.977172,-0.022815,0.012663,-0.210843
1532402944649309,415.880845,1106.229485,0.000000,0.977178,-0.022804,0.012663,-0.210814
1532402944654844,415.892691,1106.224094,0.000000,0.977200,-0.022771,0.012660,-0.210716
1532402944662460,415.908991,1106.216677,0.000000,0.977230,-0.022732,0.012662,-0.210581
1532402944670276,415.925735,1106.209066,0.000000,0.977261,-0.022701,0.012666,-0.210443
1532402944670339,415.925870,1106.209005,0.000000,0.977261,-0.022700,0.012666,-0.210441
1532402944677893,415.942059,1106.201651,0.000000,0.977290,-0.022684,0.012669,-0.210307
1532402944687527,415.962084,1106.192522,0.000000,0.977326,-0.022661,0.012678,-0.210143
1532402944693537,415.973682,1106.187184,0.000000,0.977346,-0.022652,0.012679,-0.210052
1532402944697423,415.981182,1106.183733,0.000000,0.977358,-0.022647,0.012678,-0.209993
1532402944697931,415.985002,1106.182150,0.000000,0.977367,-0.022646,0.012678,-0.209951
1532402944701373,415.988805,1106.180225,0.000000,0.977371,-0.022645,0.012683,-0.209933
1532402944703838,415.993562,1106.178036,0.000000,0.977379,-0.022644,0.012686,-0.209895
1532402944725265,416.035241,1106.158904,0.000000,0.977449,-0.022635,0.012711,-0.209572
1532402944740165,416.067266,1106.144036,0.000000,0.977497,-0.022608,0.012716,-0.209349
1532402944747697,416.083520,1106.136488,0.000000,0.977521,-0.022596,0.012719,-0.209236
1532402944754844,416.098923,1106.129347,0.000000,0.977543,-0.022562,0.012721,-0.209139
1532402944762460,416.115342,1106.121732,0.000000,0.977566,-0.022528,0.012728,-0.209032
1532402944768803,416.129008,1106.115404,0.000000,0.977586,-0.022494,0.012739,-0.208943
1532402944770339,416.132317,1106.113874,0.000000,0.977591,-0.022485,0.012740,-0.208922
1532402944776119,416.144765,1106.108114,0.000000,0.977609,-0.022451,0.012745,-0.208841
1532402944777860,416.148514,1106.106379,0.000000,0.977614,-0.022440,0.012746,-0.208817
1532402944777893,416.148585,1106.106346,0.000000,0.977614,-0.022440,0.012747,-0.208816
1532402944787976,416.170081,1106.096475,0.000000,0.977648,-0.022372,0.012756,-0.208666
1532402944797423,416.189773,1106.087588,0.000000,0.977683,-0.022305,0.012761,-0.208509
1532402944798024,416.191936,1106.086280,0.000000,0.977677,-0.022302,0.012767,-0.208535
1532402944805289,416.206170,1106.080189,0.000000,0.977712,-0.022251,0.012769,-0.208377
1532402944815343,416.227154,1106.070739,0.000000,0.977751,-0.022186,0.012783,-0.208199
1532402944838834,416.275370,1106.048924,0.000000,0.977846,-0.022035,0.012809,-0.207768
1532402944846269,416.290449,1106.042082,0.000000,0.977877,-0.021988,0.012816,-0.207626
1532402944847815,416.293579,1106.040659,0.000000,0.977883,-0.021981,0.012818,-0.207598
1532402944849099,416.296198,1106.039477,0.000000,0.977890,-0.021970,0.012818,-0.207569
1532402944854844,416.307870,1106.034188,0.000000,0.977915,-0.021939,0.012826,-0.207454
1532402944862460,416.323341,1106.027176,0.000000,0.977948,-0.021899,0.012839,-0.207300
1532402944887525,416.373303,1106.004605,0.000000,0.978069,-0.021798,0.012905,-0.206736
1532402944890466,416.378018,1106.002488,0.000000,0.978082,-0.021789,0.012914,-0.206672
1532402944897423,416.389165,1105.997475,0.000000,0.978114,-0.021774,0.012935,-0.206520
1532402944897561,416.394843,1105.994847,0.000000,0.978118,-0.021774,0.012935,-0.206502
1532402944904844,416.401064,1105.992118,0.000000,0.978149,-0.021761,0.012963,-0.206358
1532402944912460,416.413685,1105.986479,0.000000,0.978186,-0.021753,0.012998,-0.206180
1532402944913579,416.415539,1105.985650,0.000000,0.978191,-0.021752,0.013003,-0.206154
1532402944920339,416.426738,1105.980643,0.000000,0.978224,-0.021744,0.013034,-0.205996
1532402944921184,416.428138,1105.980017,0.000000,0.978228,-0.021743,0.013038,-0.205977
1532402944924410,416.433482,1105.977627,0.000000,0.978244,-0.021737,0.013050,-0.205901
1532402944927893,416.440064,1105.974674,0.000000,0.978264,-0.021730,0.013061,-0.205806
1532402944937525,416.458992,1105.966176,0.000000,0.978322,-0.021726,0.013090,-0.205529
1532402944947309,416.478218,1105.957546,0.000000,0.978381,-0.021724,0.013119,-0.205248
1532402944947423,416.478496,1105.957435,0.000000,0.978381,-0.021739,0.013121,-0.205246
1532402944955536,416.494591,1105.950248,0.000000,0.978429,-0.021750,0.013150,-0.205014
1532402944959750,416.502950,1105.946515,0.000000,0.978454,-0.021755,0.013166,-0.204894
1532402944988914,416.562229,1105.920137,0.000000,0.978641,-0.021791,0.013257,-0.203988
1532402944992729,416.570953,1105.916275,0.000000,0.978670,-0.021795,0.013270,-0.203850
1532402944996212,416.578918,1105.912750,0.000000,0.978696,-0.021800,0.013283,-0.203723
1532402944997635,416.578454,1105.912879,0.000000,0.978691,-0.021800,0.013289,-0.203743
1532402945004844,416.598658,1105.904014,0.000000,0.978760,-0.021807,0.013315,-0.203410
1532402945027893,416.650358,1105.881253,0.000000,0.978933,-0.021806,0.013401,-0.202573
1532402945030102,416.654738,1105.879351,0.000000,0.978949,-0.021803,0.013407,-0.202492
1532402945030348,416.655226,1105.879139,0.000000,0.978951,-0.021803,0.013408,-0.202482
1532402945037816,416.670020,1105.872708,0.000000,0.979008,-0.021798,0.013430,-0.202207
1532402945047423,416.689063,1105.864433,0.000000,0.979085,-0.021784,0.013453,-0.201836
1532402945047428,416.689034,1105.864431,0.000000,0.979081,-0.021792,0.013458,-0.201853
1532402945058539,416.711197,1105.854854,0.000000,0.979183,-0.021770,0.013475,-0.201357
1532402945066102,416.726376,1105.848287,0.000000,0.979248,-0.021760,0.013483,-0.201042
1532402945068836,416.732386,1105.845687,0.000000,0.979263,-0.021755,0.013486,-0.200969
1532402945097167,416.794522,1105.818661,0.000000,0.979417,-0.021730,0.013494,-0.200218
1532402945104844,416.812040,1105.811273,0.000000,0.979494,-0.021759,0.013461,-0.199844
1532402945105443,416.813369,1105.810702,0.000000,0.979498,-0.021760,0.013459,-0.199824
1532402945107306,416.817494,1105.808933,0.000000,0.979511,-0.021764,0.013454,-0.199761
1532402945112460,416.828901,1105.804037,0.000000,0.979546,-0.021775,0.013441,-0.199587
1532402945121112,416.848042,1105.795810,0.000000,0.979605,-0.021794,0.013419,-0.199295
1532402945127893,416.863321,1105.789288,0.000000,0.979655,-0.021797,0.013396,-0.199049
1532402945134271,416.877958,1105.783083,0.000000,0.979706,-0.021818,0.013367,-0.198801
1532402945137587,416.885562,1105.779857,0.000000,0.979732,-0.021830,0.013352,-0.198672
1532402945137660,416.885729,1105.779785,0.000000,0.979733,-0.021830,0.013351,-0.198669
1532402945141152,416.893731,1105.776388,0.000000,0.979760,-0.021849,0.013330,-0.198533
1532402945147505,416.908276,1105.770205,0.000000,0.979810,-0.021867,0.013306,-0.198285
1532402945148026,416.909457,1105.769717,0.000000,0.979813,-0.021894,0.013282,-0.198271
1532402945154844,416.925038,1105.763118,0.000000,0.979864,-0.021939,0.013230,-0.198016
1532402945162460,416.942444,1105.755748,0.000000,0.979921,-0.021990,0.013166,-0.197732
1532402945170339,416.960390,1105.748179,0.000000,0.979982,-0.022045,0.013091,-0.197430
1532402945174717,416.970351,1105.743983,0.000000,0.980016,-0.022076,0.013046,-0.197260
1532402945177893,416.977577,1105.740940,0.000000,0.980040,-0.022098,0.013013,-0.197137
1532402945180429,416.983347,1105.738509,0.000000,0.980060,-0.022116,0.012987,-0.197039
1532402945187525,416.999055,1105.731872,0.000000,0.980115,-0.022160,0.012906,-0.196768
1532402945197276,417.021675,1105.722362,0.000000,0.980191,-0.022219,0.012794,-0.196388
1532402945197423,417.019888,1105.723017,0.000000,0.980190,-0.022220,0.012792,-0.196395
1532402945204683,417.035169,1105.716521,0.000000,0.980244,-0.022260,0.012708,-0.196122
1532402945211194,417.048884,1105.710715,0.000000,0.980295,-0.022293,0.012632,-0.195868
1532402945212694,417.052043,1105.709377,0.000000,0.980307,-0.022301,0.012615,-0.195809
1532402945247022,417.130653,1105.676236,0.000000,0.980603,-0.022404,0.012178,-0.194337
1532402945250013,417.137811,1105.673241,0.000000,0.980631,-0.022392,0.012143,-0.194200
1532402945254844,417.149360,1105.668397,0.000000,0.980676,-0.022383,0.012079,-0.193980
1532402945260423,417.162698,1105.662804,0.000000,0.980727,-0.022372,0.012005,-0.193726
1532402945262460,417.167568,1105.660762,0.000000,0.980746,-0.022367,0.011978,-0.193634
1532402945270339,417.186063,1105.653028,0.000000,0.980818,-0.022345,0.011875,-0.193279
1532402945277893,417.203693,1105.645661,0.000000,0.980886,-0.022320,0.011785,-0.192939
1532402945283502,417.216783,1105.640189,0.000000,0.980937,-0.022297,0.011720,-0.192686
1532402945286323,417.223363,1105.637446,0.000000,0.980963,-0.022284,0.011688,-0.192556
1532402945287525,417.226165,1105.636282,0.000000,0.980975,-0.022278,0.011675,-0.192500
1532402945297341,417.249076,1105.626686,0.000000,0.981063,-0.022231,0.011567,-0.192063
1532402945297423,417.249239,1105.626695,0.000000,0.981068,-0.022232,0.011567,-0.192034
1532402945320144,417.302333,1105.604680,0.000000,0.981284,-0.022151,0.011314,-0.190952
1532402945330462,417.326833,1105.594511,0.000000,0.981383,-0.022110,0.011208,-0.190453
1532402945347103,417.366847,1105.577884,0.000000,0.981543,-0.022060,0.011067,-0.189641
1532402945353513,417.382139,1105.571563,0.000000,0.981604,-0.022062,0.011028,-0.189330
1532402945354844,417.385320,1105.570245,0.000000,0.981616,-0.022060,0.011020,-0.189266
1532402945358584,417.394261,1105.566544,0.000000,0.981652,-0.022054,0.010997,-0.189084
1532402945361318,417.400796,1105.563839,0.000000,0.981678,-0.022050,0.010980,-0.188951
1532402945362460,417.403526,1105.562709,0.000000,0.981688,-0.022048,0.010973,-0.188895
1532402945370339,417.422254,1105.555000,0.000000,0.981764,-0.022038,0.010926,-0.188508
1532402945377893,417.440174,1105.547635,0.000000,0.981835,-0.022036,0.010883,-0.188136
1532402945387525,417.462845,1105.538417,0.000000,0.981929,-0.022039,0.010826,-0.187648
1532402945395326,417.480880,1105.531274,0.000000,0.982010,-0.022047,0.010790,-0.187228
1532402945396883,417.485219,1105.529112,0.000000,0.982016,-0.022043,0.010770,-0.187199
1532402945397423,417.485727,1105.529354,0.000000,0.982031,-0.022049,0.010782,-0.187116
1532402945404844,417.502879,1105.522560,0.000000,0.982107,-0.022060,0.010751,-0.186717
1532402945410505,417.515821,1105.517459,0.000000,0.982164,-0.022070,0.010727,-0.186421
1532402945412460,417.520289,1105.515699,0.000000,0.982183,-0.022073,0.010719,-0.186319
1532402945420339,417.538294,1105.508605,0.000000,0.982261,-0.022087,0.010686,-0.185907
1532402945423615,417.545781,1105.505655,0.000000,0.982293,-0.022092,0.010672,-0.185736
1532402945428087,417.556001,1105.501630,0.000000,0.982338,-0.022094,0.010651,-0.185502
1532402945431215,417.563149,1105.498814,0.000000,0.982369,-0.022100,0.010641,-0.185339
1532402945437525,417.576832,1105.493451,0.000000,0.982428,-0.022117,0.010623,-0.185023
1532402945447201,417.597760,1105.485232,0.000000,0.982519,-0.022144,0.010596,-0.184539
1532402945447423,417.598245,1105.485044,0.000000,0.982520,-0.022144,0.010598,-0.184530
1532402945465402,417.637223,1105.469783,0.000000,0.982682,-0.022195,0.010549,-0.183666
1532402945485554,417.681137,1105.452724,0.000000,0.982865,-0.022243,0.010503,-0.182676
1532402945496960,417.705964,1105.443080,0.000000,0.982969,-0.022262,0.010484,-0.182116
1532402945499210,417.712691,1105.440468,0.000000,0.982993,-0.022273,0.010487,-0.181988
1532402945503160,417.721817,1105.436923,0.000000,0.983029,-0.022283,0.010480,-0.181789
1532402945504844,417.725701,1105.435418,0.000000,0.983045,-0.022288,0.010476,-0.181704
1532402945506595,417.729723,1105.433866,0.000000,0.983061,-0.022293,0.010472,-0.181617
1532402945512460,417.743196,1105.428668,0.000000,0.983115,-0.022309,0.010458,-0.181323
1532402945520339,417.761295,1105.421683,0.000000,0.983187,-0.022330,0.010439,-0.180929
1532402945527893,417.778400,1105.415098,0.000000,0.983257,-0.022334,0.010423,-0.180552
1532402945537525,417.799824,1105.406870,0.000000,0.983344,-0.022349,0.010416,-0.180074
1532402945540117,417.805585,1105.404656,0.000000,0.983367,-0.022354,0.010415,-0.179945
1532402945547280,417.821499,1105.398538,0.000000,0.983432,-0.022366,0.010409,-0.179589
1532402945547423,417.821802,1105.398430,0.000000,0.983433,-0.022372,0.010413,-0.179585
1532402945560752,417.851329,1105.387127,0.000000,0.983549,-0.022423,0.010412,-0.178941
1532402945568552,417.868603,1105.380537,0.000000,0.983618,-0.022450,0.010414,-0.178561
1532402945573193,417.878878,1105.376632,0.000000,0.983658,-0.022473,0.010417,-0.178333
1532402945581204,417.896611,1105.369889,0.000000,0.983729,-0.022514,0.010423,-0.177938
1532402945597045,417.931669,1105.356548,0.000000,0.983868,-0.022595,0.010430,-0.177159
1532402945604844,417.949643,1105.350148,0.000000,0.983937,-0.022638,0.010431,-0.176767
1532402945612460,417.966723,1105.343849,0.000000,0.984004,-0.022680,0.010430,-0.176388
1532402945615677,417.973937,1105.341188,0.000000,0.984032,-0.022698,0.010430,-0.176228
1532402945627893,418.001697,1105.330963,0.000000,0.984141,-0.022743,0.010426,-0.175612
1532402945635538,418.019800,1105.324333,0.000000,0.984212,-0.022775,0.010419,-0.175214
1532402945637525,418.024503,1105.322611,0.000000,0.984230,-0.022784,0.010416,-0.175110
1532402945644115,418.040097,1105.316898,0.000000,0.984290,-0.022820,0.010409,-0.174767
1532402945647364,418.047782,1105.314081,0.000000,0.984320,-0.022828,0.010405,-0.174597
1532402945647423,418.047897,1105.314050,0.000000,0.984320,-0.022839,0.010405,-0.174595
1532402945648048,418.049369,1105.313513,0.000000,0.984326,-0.022843,0.010404,-0.174563
1532402945651212,418.056820,1105.310797,0.000000,0.984355,-0.022857,0.010397,-0.174399
1532402945654844,418.065373,1105.307679,0.000000,0.984388,-0.022873,0.010388,-0.174212
1532402945662460,418.083309,1105.301140,0.000000,0.984457,-0.022906,0.010369,-0.173818
1532402945670339,418.101822,1105.294429,0.000000,0.984530,-0.022938,0.010349,-0.173402
1532402945677893,418.119547,1105.288018,0.000000,0.984600,-0.022972,0.010326,-0.172998
1532402945686243,418.139074,1105.280948,0.000000,0.984679,-0.023007,0.010303,-0.172547
1532402945687525,418.142007,1105.279884,0.000000,0.984692,-0.023012,0.010300,-0.172473
1532402945697148,418.164708,1105.271656,0.000000,0.984779,-0.023051,0.010277,-0.171970
1532402945697423,418.164658,1105.271673,0.000000,0.984792,-0.023044,0.010266,-0.171897
1532402945710560,418.194593,1105.260881,0.000000,0.984925,-0.023083,0.010227,-0.171130
1532402945717886,418.211199,1105.254933,0.000000,0.984999,-0.023104,0.010207,-0.170699
1532402945718887,418.213468,1105.254120,0.000000,0.985010,-0.023107,0.010204,-0.170640
1532402945726443,418.230595,1105.247988,0.000000,0.985086,-0.023122,0.010183,-0.170195
1532402945746899,418.276951,1105.231395,0.000000,0.985293,-0.023157,0.010120,-0.168992
1532402945754844,418.294694,1105.225115,0.000000,0.985370,-0.023142,0.010104,-0.168547
1532402945760662,418.307734,1105.220489,0.000000,0.985427,-0.023137,0.010089,-0.168217
1532402945762460,418.311764,1105.219059,0.000000,0.985444,-0.023136,0.010084,-0.168115
1532402945770339,418.329421,1105.212835,0.000000,0.985522,-0.023128,0.010059,-0.167663
1532402945777893,418.346348,1105.206882,0.000000,0.985596,-0.023121,0.010036,-0.167228
1532402945785809,418.364148,1105.200618,0.000000,0.985674,-0.023112,0.010016,-0.166772
1532402945787525,418.368086,1105.199230,0.000000,0.985691,-0.023110,0.010012,-0.166672
1532402945789276,418.372104,1105.197814,0.000000,0.985708,-0.023108,0.010007,-0.166569
1532402945793420,418.381614,1105.194462,0.000000,0.985749,-0.023101,0.009993,-0.166328
1532402945797210,418.389621,1105.191649,0.000000,0.985785,-0.023098,0.009989,-0.166116
1532402945797423,418.390801,1105.191225,0.000000,0.985789,-0.023095,0.009979,-0.166094
1532402945801309,418.399719,1105.188083,0.000000,0.985827,-0.023089,0.009967,-0.165868
1532402945830058,418.466059,1105.164909,0.000000,0.986105,-0.023053,0.009886,-0.164217
1532402945846984,418.506523,1105.150904,0.000000,0.986268,-0.023044,0.009825,-0.163239
1532402945854844,418.525246,1105.144468,0.000000,0.986339,-0.023051,0.009782,-0.162812
1532402945860632,418.539040,1105.139718,0.000000,0.986392,-0.023052,0.009752,-0.162493
1532402945862460,418.543396,1105.138218,0.000000,0.986409,-0.023052,0.009741,-0.162392
1532402945864169,418.547469,1105.136816,0.000000,0.986424,-0.023052,0.009730,-0.162298
1532402945864327,418.547845,1105.136687,0.000000,0.986426,-0.023052,0.009729,-0.162289
1532402945870339,418.562094,1105.131826,0.000000,0.986480,-0.023053,0.009692,-0.161960
1532402945877893,418.579997,1105.125716,0.000000,0.986549,-0.023059,0.009643,-0.161546
1532402945887525,418.602493,1105.118037,0.000000,0.986635,-0.023061,0.009581,-0.161019
1532402945897303,418.625991,1105.110009,0.000000,0.986723,-0.023063,0.009518,-0.160482
1532402945897423,418.624960,1105.110371,0.000000,0.986724,-0.023063,0.009510,-0.160479
1532402945904844,418.641802,1105.104628,0.000000,0.986790,-0.023068,0.009455,-0.160074
1532402945905045,418.642257,1105.104474,0.000000,0.986792,-0.023068,0.009453,-0.160064
1532402945912460,418.659040,1105.098789,0.000000,0.986857,-0.023075,0.009396,-0.159663
1532402945920339,418.676871,1105.092747,0.000000,0.986926,-0.023083,0.009335,-0.159237
1532402945927893,418.693704,1105.087076,0.000000,0.986992,-0.023074,0.009275,-0.158831
1532402945935767,418.710876,1105.081340,0.000000,0.987061,-0.023071,0.009210,-0.158412
1532402945937525,418.714708,1105.080059,0.000000,0.987076,-0.023072,0.009195,-0.158318
1532402945938761,418.717401,1105.079159,0.000000,0.987086,-0.023072,0.009185,-0.158253
1532402945940077,418.720269,1105.078201,0.000000,0.987098,-0.023073,0.009173,-0.158183
1532402945946526,418.734308,1105.073509,0.000000,0.987153,-0.023080,0.009113,-0.157840
1532402945947072,418.735504,1105.073107,0.000000,0.987158,-0.023077,0.009116,-0.157810
1532402945947423,418.736250,1105.072863,0.000000,0.987160,-0.023081,0.009105,-0.157794
1532402945980146,418.807301,1105.049312,0.000000,0.987436,-0.023193,0.008822,-0.156060
